,event,MJD,V,source,texp,texp_source,Verr
250,SN2013ej,56647.5,17.1,2015ApJ...807...59H,56497.5,Pessi+19 T.A1,0.03
251,SN2013ej,56648.21,17.23,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56497.5,Pessi+19 T.A1,0.08
252,SN2013ej,56648.5,17.03,2015ApJ...807...59H,56497.5,Pessi+19 T.A1,0.05
253,SN2013ej,56650.5,17.13,2015ApJ...807...59H,56497.5,Pessi+19 T.A1,0.03
254,SN2013ej,56651.19,17.2,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56497.5,Pessi+19 T.A1,0.08
255,SN2013ej,56651.5,17.11,2015ApJ...807...59H,56497.5,Pessi+19 T.A1,0.03
256,SN2013ej,56655.15,17.21,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56497.5,Pessi+19 T.A1,0.11
257,SN2013ej,56656.5,17.2,2015ApJ...807...59H,56497.5,Pessi+19 T.A1,0.05
258,SN2013ej,56657.5,17.22,2015ApJ...807...59H,56497.5,Pessi+19 T.A1,0.06
259,SN2013ej,56658.16,17.23,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56497.5,Pessi+19 T.A1,0.07
260,SN2013ej,56658.5,17.23,2015ApJ...807...59H,56497.5,Pessi+19 T.A1,0.07
261,SN2013ej,56659.5,17.26,2015ApJ...807...59H,56497.5,Pessi+19 T.A1,0.04
262,SN2013ej,56660.5,17.21,2015ApJ...807...59H,56497.5,Pessi+19 T.A1,0.06
263,SN2013ej,56661.5,17.32,2015ApJ...807...59H,56497.5,Pessi+19 T.A1,0.04
264,SN2013ej,56665.18,17.4,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56497.5,Pessi+19 T.A1,0.01
265,SN2013ej,56667.21,17.48,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56497.5,Pessi+19 T.A1,0.02
266,SN2013ej,56669.12,17.23,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56497.5,Pessi+19 T.A1,0.22
267,SN2013ej,56670.2,17.48,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56497.5,Pessi+19 T.A1,0.02
268,SN2013ej,56674.11,17.55,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56497.5,Pessi+19 T.A1,0.12
269,SN2013ej,56674.927,17.38,2016MNRAS.461.2003Y,56497.5,Pessi+19 T.A1,0.13
270,SN2013ej,56675.19,17.58,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56497.5,Pessi+19 T.A1,0.01
271,SN2013ej,56678.17,17.62,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56497.5,Pessi+19 T.A1,0.01
272,SN2013ej,56679.12,17.58,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56497.5,Pessi+19 T.A1,0.12
273,SN2013ej,56684.13,17.73,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56497.5,Pessi+19 T.A1,0.14
274,SN2013ej,56689.13,17.74,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56497.5,Pessi+19 T.A1,0.01
275,SN2012aw,56003.91,13.86,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.01
276,SN2012aw,56005.07,13.68,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.05
277,SN2012aw,56005.7471,13.565,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.045
278,SN2012aw,56005.91,13.58,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.01
279,SN2012aw,56005.94,13.56,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.07
280,SN2012aw,56006.21,13.59,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.11
281,SN2012aw,56006.81,13.52,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.06
282,SN2012aw,56007.07,13.52,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.1
283,SN2012aw,56007.81,13.44,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.05
284,SN2012aw,56008.07,13.39,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.05
285,SN2012aw,56008.27,13.45,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.03
286,SN2012aw,56008.81,13.36,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.04
287,SN2012aw,56009.08,13.38,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.02
288,SN2012aw,56009.85,13.3,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.02
289,SN2012aw,56009.85,13.34,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.02
290,SN2012aw,56009.86,13.3,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.03
291,SN2012aw,56010.04,13.34,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.02
292,SN2012aw,56010.86,13.29,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.02
293,SN2012aw,56011.04,13.28,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.03
294,SN2012aw,56012.89,13.33,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.03
295,SN2012aw,56013.5317,13.338,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.043
296,SN2012aw,56013.94,13.31,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.03
297,SN2012aw,56014.89,13.35,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.02
298,SN2012aw,56015.03,13.35,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.03
299,SN2012aw,56015.35,13.33,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.01
300,SN2012aw,56015.4082,13.362,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.043
301,SN2012aw,56015.87,13.3,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.03
302,SN2012aw,56016.01,13.35,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.02
303,SN2012aw,56017.07,13.34,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.08
304,SN2012aw,56017.4755,13.344,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.0
305,SN2012aw,56017.93,13.29,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.02
306,SN2012aw,56019.4164,13.32,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.043
307,SN2012aw,56019.82,13.34,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.06
308,SN2012aw,56019.94,13.4,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.02
309,SN2012aw,56023.5257,13.292,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.042
310,SN2012aw,56024.34,13.36,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.01
311,SN2012aw,56025.4298,13.3,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.042
312,SN2012aw,56026.33,13.37,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.02
313,SN2012aw,56027.02,13.36,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.01
314,SN2012aw,56027.6005,13.306,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.043
315,SN2012aw,56029.03,13.37,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.06
316,SN2012aw,56030.2416,13.369000000000002,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.043
317,SN2012aw,56031.99,13.43,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.01
318,SN2012aw,56032.1,13.4,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.01
319,SN2012aw,56033.32,13.39,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.043
320,SN2012aw,56035.05,13.44,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.02
321,SN2012aw,56035.3182,13.434,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.0
322,SN2012aw,56037.26,13.52,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.04
323,SN2012aw,56039.133,13.452,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.043
324,SN2012aw,56039.24,13.53,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.05
325,SN2012aw,56039.99,13.54,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.01
326,SN2012aw,56041.93,13.42,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.02
327,SN2012aw,56042.9,13.44,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.04
328,SN2012aw,56042.99,13.45,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.01
329,SN2012aw,56043.222,13.459,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.0
330,SN2012aw,56045.17,13.52,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.01
331,SN2012aw,56045.2183,13.481,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.043
332,SN2012aw,56046.2195,13.475,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.043
333,SN2012aw,56046.22,13.58,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.04
334,SN2012aw,56047.94,13.54,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.02
335,SN2012aw,56048.05,13.46,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.02
336,SN2012aw,56049.44,13.5,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.02
337,SN2012aw,56050.07,13.46,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.04
338,SN2012aw,56050.3987,13.495,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.043
339,SN2012aw,56051.5001,13.517,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.0
340,SN2012aw,56052.18,13.58,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.03
341,SN2012aw,56052.9,13.54,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.02
342,SN2012aw,56053.6724,13.496,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.0
343,SN2012aw,56054.18,13.59,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.05
344,SN2012aw,56054.94,13.6,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.01
345,SN2012aw,56056.11,13.53,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.02
346,SN2012aw,56056.19,13.64,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.06
347,SN2012aw,56057.2839,13.526,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.044000000000000004
348,SN2012aw,56058.18,13.61,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.06
349,SN2012aw,56059.02,13.62,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.03
350,SN2012aw,56059.15,13.53,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.08
351,SN2012aw,56060.19,13.62,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.05
352,SN2012aw,56060.95,13.63,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.02
353,SN2012aw,56061.3274,13.577,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.044000000000000004
354,SN2012aw,56062.18,13.6,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.02
355,SN2012aw,56064.19,13.66,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.08
356,SN2012aw,56065.94,13.69,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.03
357,SN2012aw,56066.18,13.64,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.02
358,SN2012aw,56068.19,13.67,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.04
359,SN2012aw,56069.05,13.56,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.05
360,SN2012aw,56069.95,13.67,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.03
361,SN2012aw,56070.19,13.65,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.02
362,SN2012aw,56071.07,13.59,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.03
363,SN2012aw,56073.19,13.67,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.02
364,SN2012aw,56073.6167,13.627,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.045
365,SN2012aw,56073.88,13.6,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.01
366,SN2012aw,56075.11,13.59,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.02
367,SN2012aw,56077.6938,13.662,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.046
368,SN2012aw,56077.94,13.72,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.02
369,SN2012aw,56078.2,13.74,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.08
370,SN2012aw,56079.2,13.72,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.03
371,SN2012aw,56081.2,13.7,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.03
372,SN2012aw,56081.94,13.72,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.02
373,SN2012aw,56084.2,13.71,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.01
374,SN2012aw,56084.95,13.75,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.02
375,SN2012aw,56085.2,13.76,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.01
376,SN2012aw,56086.05,13.64,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.01
377,SN2012aw,56086.2,13.73,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.01
378,SN2012aw,56087.2,13.71,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.01
379,SN2012aw,56089.2,13.77,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.02
380,SN2012aw,56089.93,13.8,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.02
381,SN2012aw,56091.21,13.75,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.02
382,SN2012aw,56091.92,13.81,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.03
383,SN2012aw,56092.01,13.67,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.03
384,SN2012aw,56093.2,13.81,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.04
385,SN2012aw,56095.91,13.75,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.02
386,SN2012aw,56096.91,13.8,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.02
387,SN2012aw,56098.21,13.83,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.01
388,SN2012aw,56099.91,13.88,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.02
389,SN2012aw,56100.22,13.86,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.03
390,SN2012aw,56103.03,13.82,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.04
391,SN2012aw,56104.9,13.88,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.02
392,SN2012aw,56104.91,13.92,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.02
393,SN2012aw,56106.2,13.9,"2019MNRAS.490.2799D,2012MNRAS.425.1789S",56002.0,Gutierrez+17 col 7 [SNID],0.02
394,SN2012aw,56110.98,13.9,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.11
395,SN2012aw,56112.8792,14.055,2014Ap&SS.354...89B,56002.0,Gutierrez+17 col 7 [SNID],0.051
396,SN2012aw,56114.99,14.01,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.03
397,SN2012aw,56115.9,14.03,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.03
398,SN2012aw,56116.98,14.02,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.1
399,SN2012aw,56117.99,14.05,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.05
400,SN2012aw,56125.98,14.32,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.03
401,SN2012aw,56127.98,14.46,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.11
402,SN2012aw,56131.97,14.67,2014ApJ...787..139D,56002.0,Gutierrez+17 col 7 [SNID],0.01
403,SN1999em,51479.01,13.69,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
404,SN1999em,51481.3,13.856,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.011000000000000001
405,SN1999em,51481.3,13.856,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.011000000000000001
406,SN1999em,51481.3,13.869000000000002,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
407,SN1999em,51481.39,13.782,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
408,SN1999em,51481.44,13.87,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
409,SN1999em,51482.43,13.718,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
410,SN1999em,51482.44,13.8,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
411,SN1999em,51483.2,13.802,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
412,SN1999em,51483.2,13.802,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
413,SN1999em,51483.28,13.784,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.018000000000000002
414,SN1999em,51483.43,13.713,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
415,SN1999em,51483.44,13.79,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
416,SN1999em,51484.3,13.792,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.011000000000000001
417,SN1999em,51484.3,13.792,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.011000000000000001
418,SN1999em,51484.37,13.72,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
419,SN1999em,51484.44,13.79,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
420,SN1999em,51485.12,13.84,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
421,SN1999em,51485.3,13.814,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
422,SN1999em,51485.3,13.814,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
423,SN1999em,51485.31,13.84,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
424,SN1999em,51485.44,13.707,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
425,SN1999em,51485.44,13.79,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
426,SN1999em,51486.12,13.91,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
427,SN1999em,51486.23,13.85,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
428,SN1999em,51486.3,13.815,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
429,SN1999em,51486.3,13.815,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
430,SN1999em,51487.07,13.98,"2003MNRAS.338..939E,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
431,SN1999em,51487.3,13.831,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
432,SN1999em,51487.3,13.831,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
433,SN1999em,51487.41,13.741,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
434,SN1999em,51487.44,13.84,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
435,SN1999em,51488.3,13.845999999999998,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
436,SN1999em,51488.3,13.845999999999998,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
437,SN1999em,51488.4,13.742,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
438,SN1999em,51488.44,13.84,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
439,SN1999em,51489.3,13.895999999999999,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
440,SN1999em,51489.3,13.895999999999999,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
441,SN1999em,51489.41,13.767999999999999,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
442,SN1999em,51489.44,13.86,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
443,SN1999em,51490.3,13.847000000000001,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
444,SN1999em,51490.3,13.847000000000001,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
445,SN1999em,51491.36,13.73,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
446,SN1999em,51491.44,13.84,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
447,SN1999em,51492.3,13.825,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
448,SN1999em,51492.3,13.825,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
449,SN1999em,51492.44,13.83,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
450,SN1999em,51493.2,13.825,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
451,SN1999em,51493.2,13.825,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
452,SN1999em,51493.35,13.708,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
453,SN1999em,51493.44,13.8,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
454,SN1999em,51494.38,13.697000000000001,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
455,SN1999em,51494.44,13.81,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
456,SN1999em,51495.2,13.825999999999999,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
457,SN1999em,51495.2,13.825999999999999,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
458,SN1999em,51495.24,13.815,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
459,SN1999em,51495.37,13.698,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.01
460,SN1999em,51495.44,13.81,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
461,SN1999em,51496.42,13.718,2014MNRAS.442..844F,51476.5,Gutierrez+17 col 10 [OBS.],0.013000000000000001
462,SN1999em,51496.44,13.81,"2002PASP..114...35L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",51476.5,Gutierrez+17 col 10 [OBS.],
463,SN1999em,51498.1,13.819,2016AJ....151...33G,51476.5,Gutierrez+17 col 10 [OBS.],0.015
464,SN1999em,51498.1,13.819,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
465,SN1999em,51498.18,13.850999999999999,2014ApJ...786...67A,51476.5,Gutierrez+17 col 10 [OBS.],0.015
