,event,MJD,V,source,texp,texp_source,Verr
444,SN1993J,49141.3,12.65,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
445,SN1993J,49146.2,12.73,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
446,SN1993J,49147.2,12.75,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
447,SN1993J,49147.3,12.76,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
448,SN1993J,49149.3,12.75,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
449,SN1993J,49150.2,12.8,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
450,SN1993J,49151.2,12.81,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
451,SN1993J,49152.3,12.83,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
452,SN1993J,49154.3,12.86,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
453,SN1993J,49156.3,12.9,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
454,SN1993J,49156.88,12.95,"1995A&AS..110..513B,SUSPECT",49073.05,AVG.,
455,SN1993J,49156.88,12.95,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
456,SN1993J,49157.3,12.91,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
457,SN1993J,49157.9,12.96,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
458,SN1993J,49158.3,12.93,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
459,SN1993J,49158.94,12.98,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
460,SN1993J,49159.2,12.95,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
461,SN1993J,49159.92,12.99,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
462,SN1993J,49160.3,12.95,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
463,SN1993J,49161.2,12.98,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
464,SN1993J,49161.92,13.03,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
465,SN1993J,49162.2,13.02,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
466,SN1993J,49163.2,13.02,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
467,SN1993J,49164.2,13.03,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
468,SN1993J,49165.2,13.04,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
469,SN1993J,49165.2,13.09,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
470,SN1993J,49166.2,13.06,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
471,SN1993J,49167.2,13.09,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
472,SN1993J,49167.2,13.1,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
473,SN1993J,49168.2,13.11,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
474,SN1993J,49169.2,13.14,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
475,SN1993J,49169.2,13.15,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
476,SN1993J,49170.2,13.14,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
477,SN1993J,49171.2,13.13,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
478,SN1993J,49171.2,13.17,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
479,SN1993J,49172.2,13.17,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
480,SN1993J,49173.2,13.21,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
481,SN1993J,49173.2,13.26,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
482,SN1993J,49174.2,13.22,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue",49073.05,AVG.,
483,SN2006T,53767.22,17.896,2017arXiv170707616S,53759.0,OBS.,0.012
484,SN2006T,53768.27,17.551,2017arXiv170707616S,53759.0,OBS.,0.01
485,SN2006T,53770.36211,16.852999999999998,2014ApJS..213...19B,53759.0,OBS.,0.015
486,SN2006T,53771.22,16.65,2017arXiv170707616S,53759.0,OBS.,0.009000000000000001
487,SN2006T,53772.21,16.459,2017arXiv170707616S,53759.0,OBS.,0.01
488,SN2006T,53773.17,16.273,2017arXiv170707616S,53759.0,OBS.,0.008
489,SN2006T,53774.21,16.118,2017arXiv170707616S,53759.0,OBS.,0.008
490,SN2006T,53775.06,15.998,2017arXiv170707616S,53759.0,OBS.,0.006
491,SN2006T,53776.340710000004,15.931,2014ApJS..213...19B,53759.0,OBS.,0.022000000000000002
492,SN2006T,53777.30357999999,15.868,2014ApJS..213...19B,53759.0,OBS.,0.026000000000000002
493,SN2006T,53778.21,15.764000000000001,2017arXiv170707616S,53759.0,OBS.,0.013000000000000001
494,SN2006T,53779.32285,15.741,2014ApJS..213...19B,53759.0,OBS.,0.013999999999999999
495,SN2006T,53781.22,15.708,2017arXiv170707616S,53759.0,OBS.,0.008
496,SN2006T,53783.13,15.752,2017arXiv170707616S,53759.0,OBS.,0.008
497,SN2006T,53784.22,15.808,2017arXiv170707616S,53759.0,OBS.,0.009000000000000001
498,SN2006T,53785.24,15.870999999999999,2017arXiv170707616S,53759.0,OBS.,0.009000000000000001
499,SN2006T,53786.27,15.946,2017arXiv170707616S,53759.0,OBS.,0.013000000000000001
500,SN2006T,53786.333629999994,15.912,2014ApJS..213...19B,53759.0,OBS.,0.013000000000000001
501,SN2006T,53787.33016000001,15.991,2014ApJS..213...19B,53759.0,OBS.,0.0
502,SN2006T,53788.27,16.107,2017arXiv170707616S,53759.0,OBS.,0.013000000000000001
503,SN2006T,53788.307929999995,16.082,2014ApJS..213...19B,53759.0,OBS.,0.013000000000000001
504,SN2006T,53790.12,16.28,2017arXiv170707616S,53759.0,OBS.,0.008
505,SN2006T,53794.27714,16.57,2014ApJS..213...19B,53759.0,OBS.,0.013000000000000001
506,SN2006T,53795.14,16.7,2017arXiv170707616S,53759.0,OBS.,0.006999999999999999
507,SN2006T,53797.273329999996,16.838,2014ApJS..213...19B,53759.0,OBS.,0.03
508,SN2006T,53798.18,16.879,2017arXiv170707616S,53759.0,OBS.,0.01
509,SN2006T,53798.28582999999,16.815,2014ApJS..213...19B,53759.0,OBS.,0.013999999999999999
510,SN2006T,53799.2,16.936,2017arXiv170707616S,53759.0,OBS.,0.006999999999999999
511,SN2006T,53800.26678,16.919,2014ApJS..213...19B,53759.0,OBS.,0.016
512,SN2006T,53801.15,17.045,2017arXiv170707616S,53759.0,OBS.,0.011000000000000001
513,SN2006T,53802.18,17.093,2017arXiv170707616S,53759.0,OBS.,0.01
514,SN2006T,53803.29038,17.07,2014ApJS..213...19B,53759.0,OBS.,0.025
515,SN2006T,53805.13,17.253,2017arXiv170707616S,53759.0,OBS.,0.01
516,SN2006T,53808.244979999996,17.340999999999998,2014ApJS..213...19B,53759.0,OBS.,0.061
517,SN2006T,53809.14,17.368,2017arXiv170707616S,53759.0,OBS.,0.011000000000000001
518,SN2006T,53811.24604,17.486,2014ApJS..213...19B,53759.0,OBS.,0.032
519,SN2006T,53815.1,17.509,2017arXiv170707616S,53759.0,OBS.,0.012
520,SN2006T,53815.233739999996,17.442,2014ApJS..213...19B,53759.0,OBS.,0.025
521,SN2006T,53817.23772000001,17.538,2014ApJS..213...19B,53759.0,OBS.,0.0
522,SN2006T,53818.22403,17.6,2014ApJS..213...19B,53759.0,OBS.,0.044000000000000004
523,SN2006T,53819.12,17.592,2017arXiv170707616S,53759.0,OBS.,0.013000000000000001
524,SN2006T,53824.14,17.663,2017arXiv170707616S,53759.0,OBS.,0.011000000000000001
525,SN2006T,53827.19751000001,17.658,2014ApJS..213...19B,53759.0,OBS.,0.0
526,SN2006T,53828.17626,17.748,2014ApJS..213...19B,53759.0,OBS.,0.07
527,SN2006T,53831.1,17.754,2017arXiv170707616S,53759.0,OBS.,0.013999999999999999
528,SN2006T,53831.16221,17.782,2014ApJS..213...19B,53759.0,OBS.,0.040999999999999995
529,SN2006T,53832.19949,17.78,2014ApJS..213...19B,53759.0,OBS.,0.039
530,SN2006T,53833.14792,17.828,2014ApJS..213...19B,53759.0,OBS.,0.053
531,SN2006T,53835.05,17.804000000000006,2017arXiv170707616S,53759.0,OBS.,0.0
532,SN2006T,53837.18162,17.918,2014ApJS..213...19B,53759.0,OBS.,0.03
533,SN2006T,53840.08,17.865,2017arXiv170707616S,53759.0,OBS.,0.013000000000000001
534,SN2006T,53841.153439999995,17.895,2014ApJS..213...19B,53759.0,OBS.,0.036000000000000004
535,SN2006T,53843.15921000001,17.889,2014ApJS..213...19B,53759.0,OBS.,0.0
536,SN2006T,53845.04,17.913,2017arXiv170707616S,53759.0,OBS.,0.011000000000000001
537,SN2006T,53845.15322000001,17.905,2014ApJS..213...19B,53759.0,OBS.,0.024
538,SN2006T,53853.07,18.067,2017arXiv170707616S,53759.0,OBS.,0.012
539,SN2006T,53866.03,18.285,2017arXiv170707616S,53759.0,OBS.,0.017
540,SN2006T,53867.0,18.3,2017arXiv170707616S,53759.0,OBS.,0.02
541,SN2006T,53870.05,18.319000000000006,2017arXiv170707616S,53759.0,OBS.,0.0
542,SN2006T,53871.02,18.31,2017arXiv170707616S,53759.0,OBS.,0.013999999999999999
543,SN2006T,53872.01,18.359,2017arXiv170707616S,53759.0,OBS.,0.018000000000000002
544,SN2006T,53890.04,18.625,2017arXiv170707616S,53759.0,OBS.,0.018000000000000002
545,SN2004ex,53293.12,18.820999999999998,2017arXiv170707616S,53287.85000000001,AVG.,0.016
546,SN2004ex,53294.11,18.672,2017arXiv170707616S,53287.85000000001,AVG.,0.013000000000000001
547,SN2004ex,53295.13,18.489,2017arXiv170707616S,53287.85000000001,AVG.,0.016
548,SN2004ex,53298.22,18.07,2017arXiv170707616S,53287.85000000001,AVG.,0.012
549,SN2004ex,53299.13,17.956,2017arXiv170707616S,53287.85000000001,AVG.,0.012
550,SN2004ex,53300.17,17.829,2017arXiv170707616S,53287.85000000001,AVG.,0.013000000000000001
551,SN2004ex,53301.15,17.718,2017arXiv170707616S,53287.85000000001,AVG.,0.013000000000000001
552,SN2004ex,53302.17,17.652,2017arXiv170707616S,53287.85000000001,AVG.,0.013999999999999999
553,SN2004ex,53303.18,17.558,2017arXiv170707616S,53287.85000000001,AVG.,0.016
554,SN2004ex,53307.18,17.487000000000002,2017arXiv170707616S,53287.85000000001,AVG.,0.013999999999999999
555,SN2004ex,53308.17,17.475,2017arXiv170707616S,53287.85000000001,AVG.,0.013999999999999999
556,SN2004ex,53309.22,17.486,2017arXiv170707616S,53287.85000000001,AVG.,0.013000000000000001
557,SN2004ex,53310.22,17.508,2017arXiv170707616S,53287.85000000001,AVG.,0.013000000000000001
558,SN2004ex,53311.22,17.527,2017arXiv170707616S,53287.85000000001,AVG.,0.013000000000000001
559,SN2004ex,53314.18,17.697,2017arXiv170707616S,53287.85000000001,AVG.,0.012
560,SN2004ex,53315.15,17.773,2017arXiv170707616S,53287.85000000001,AVG.,0.015
561,SN2004ex,53323.15,18.43,2017arXiv170707616S,53287.85000000001,AVG.,0.017
562,SN2004ex,53328.13,18.724,2017arXiv170707616S,53287.85000000001,AVG.,0.02
563,SN2004ex,53337.15,18.995,2017arXiv170707616S,53287.85000000001,AVG.,0.028999999999999998
564,SN2004ex,53345.07,19.188,2017arXiv170707616S,53287.85000000001,AVG.,0.018000000000000002
565,SN2004ex,53349.04,19.219,2017arXiv170707616S,53287.85000000001,AVG.,0.043
566,SN2004ex,53353.1,19.303,2017arXiv170707616S,53287.85000000001,AVG.,0.021
567,SN2004ex,53356.05,19.327,2017arXiv170707616S,53287.85000000001,AVG.,0.026000000000000002
568,SN2004ex,53363.06,19.455,2017arXiv170707616S,53287.85000000001,AVG.,0.055999999999999994
569,SN2004ex,53293.12,18.820999999999998,2017arXiv170707616S,53287.85000000001,AVG.,0.016
570,SN2004ex,53294.11,18.672,2017arXiv170707616S,53287.85000000001,AVG.,0.013000000000000001
571,SN2004ex,53295.13,18.489,2017arXiv170707616S,53287.85000000001,AVG.,0.016
572,SN2004ex,53298.22,18.07,2017arXiv170707616S,53287.85000000001,AVG.,0.012
573,SN2004ex,53299.13,17.956,2017arXiv170707616S,53287.85000000001,AVG.,0.012
574,SN2004ex,53300.17,17.829,2017arXiv170707616S,53287.85000000001,AVG.,0.013000000000000001
575,SN2004ex,53301.15,17.718,2017arXiv170707616S,53287.85000000001,AVG.,0.013000000000000001
576,SN2004ex,53302.17,17.652,2017arXiv170707616S,53287.85000000001,AVG.,0.013999999999999999
577,SN2004ex,53303.18,17.558,2017arXiv170707616S,53287.85000000001,AVG.,0.016
578,SN2004ex,53307.18,17.487000000000002,2017arXiv170707616S,53287.85000000001,AVG.,0.013999999999999999
579,SN2004ex,53308.17,17.475,2017arXiv170707616S,53287.85000000001,AVG.,0.013999999999999999
580,SN2004ex,53309.22,17.486,2017arXiv170707616S,53287.85000000001,AVG.,0.013000000000000001
581,SN2004ex,53310.22,17.508,2017arXiv170707616S,53287.85000000001,AVG.,0.013000000000000001
582,SN2004ex,53311.22,17.527,2017arXiv170707616S,53287.85000000001,AVG.,0.013000000000000001
583,SN2004ex,53314.18,17.697,2017arXiv170707616S,53287.85000000001,AVG.,0.012
584,SN2004ex,53315.15,17.773,2017arXiv170707616S,53287.85000000001,AVG.,0.015
585,SN2004ex,53323.15,18.43,2017arXiv170707616S,53287.85000000001,AVG.,0.017
586,SN2004ex,53328.13,18.724,2017arXiv170707616S,53287.85000000001,AVG.,0.02
587,SN2004ex,53337.15,18.995,2017arXiv170707616S,53287.85000000001,AVG.,0.028999999999999998
588,SN2004ex,53345.07,19.188,2017arXiv170707616S,53287.85000000001,AVG.,0.018000000000000002
589,SN2004ex,53349.04,19.219,2017arXiv170707616S,53287.85000000001,AVG.,0.043
590,SN2004ex,53353.1,19.303,2017arXiv170707616S,53287.85000000001,AVG.,0.021
591,SN2004ex,53356.05,19.327,2017arXiv170707616S,53287.85000000001,AVG.,0.026000000000000002
592,SN2004ex,53363.06,19.455,2017arXiv170707616S,53287.85000000001,AVG.,0.055999999999999994
593,SN2008aq,54524.9953,16.396,2014Ap&SS.354...89B,54513.0,Stevance+16,0.065
594,SN2008aq,54527.2348,16.048,2014Ap&SS.354...89B,54513.0,Stevance+16,0.061
595,SN2008aq,54527.32,16.045,2017arXiv170707616S,54513.0,Stevance+16,0.016
596,SN2008aq,54528.3059,15.957,2014Ap&SS.354...89B,54513.0,Stevance+16,0.062
597,SN2008aq,54529.3327,15.936,2014Ap&SS.354...89B,54513.0,Stevance+16,0.062
598,SN2008aq,54531.2519,15.843,2014Ap&SS.354...89B,54513.0,Stevance+16,0.063
599,SN2008aq,54534.2263,15.904000000000002,2014Ap&SS.354...89B,54513.0,Stevance+16,0.064
600,SN2008aq,54539.9535,16.409000000000002,2014Ap&SS.354...89B,54513.0,Stevance+16,0.078
601,SN2008aq,54541.36,16.454,2017arXiv170707616S,54513.0,Stevance+16,0.01
602,SN2008aq,54542.2,16.475,2017arXiv170707616S,54513.0,Stevance+16,0.015
603,SN2008aq,54543.22,16.569000000000006,2017arXiv170707616S,54513.0,Stevance+16,0.0
604,SN2008aq,54545.28,16.77,2017arXiv170707616S,54513.0,Stevance+16,0.011000000000000001
605,SN2008aq,54560.22,17.433,2017arXiv170707616S,54513.0,Stevance+16,0.011000000000000001
606,SN2008aq,54566.31,17.531,2017arXiv170707616S,54513.0,Stevance+16,0.016
607,SN2008aq,54570.22,17.641,2017arXiv170707616S,54513.0,Stevance+16,0.012
608,SN2008aq,54583.16,17.823,2017arXiv170707616S,54513.0,Stevance+16,0.012
609,SN2008aq,54589.24,17.939,2017arXiv170707616S,54513.0,Stevance+16,0.013000000000000001
610,SN2008aq,54597.21,18.099,2017arXiv170707616S,54513.0,Stevance+16,0.013999999999999999
611,SN2008aq,54599.13,18.075,2017arXiv170707616S,54513.0,Stevance+16,0.018000000000000002
612,SN2008aq,54616.11,18.442,2017arXiv170707616S,54513.0,Stevance+16,0.013999999999999999
613,SN2008aq,54626.12,18.623,2017arXiv170707616S,54513.0,Stevance+16,0.017
614,SN2008aq,54628.09,18.646,2017arXiv170707616S,54513.0,Stevance+16,0.017
615,SN2008aq,54644.07,18.985,2017arXiv170707616S,54513.0,Stevance+16,0.02
616,SN2008aq,54648.09,19.057000000000002,2017arXiv170707616S,54513.0,Stevance+16,0.021
617,SN2008aq,54653.05,19.178,2017arXiv170707616S,54513.0,Stevance+16,0.02
618,SN2013df,56452.91,14.1,2014MNRAS.445.1647M,56448.2,SNID,0.01
619,SN2013df,56453.07,14.2,2014MNRAS.445.1647M,56448.2,SNID,0.24
620,SN2013df,56454.2,14.46,2014MNRAS.445.1647M,56448.2,SNID,0.18
621,SN2013df,56454.93,14.53,2014MNRAS.445.1647M,56448.2,SNID,0.02
622,SN2013df,56455.92,14.55,2014MNRAS.445.1647M,56448.2,SNID,0.02
623,SN2013df,56456.07,14.4,2014MNRAS.445.1647M,56448.2,SNID,0.11
624,SN2013df,56456.2,14.55,2014MNRAS.445.1647M,56448.2,SNID,0.3
625,SN2013df,56456.4,14.73,2014MNRAS.445.1647M,56448.2,SNID,0.04
626,SN2013df,56456.4088,14.694,2014Ap&SS.354...89B,56448.2,SNID,0.046
627,SN2013df,56458.85,15.02,2014MNRAS.445.1647M,56448.2,SNID,0.05
628,SN2013df,56458.8529,15.015999999999998,2014Ap&SS.354...89B,56448.2,SNID,0.06
629,SN2013df,56458.93,14.95,2014MNRAS.445.1647M,56448.2,SNID,0.03
630,SN2013df,56459.67,15.06,2014MNRAS.445.1647M,56448.2,SNID,0.05
631,SN2013df,56459.672,15.025,2014Ap&SS.354...89B,56448.2,SNID,0.062
632,SN2013df,56460.09,14.98,2014MNRAS.445.1647M,56448.2,SNID,0.11
633,SN2013df,56461.42,14.87,2014MNRAS.445.1647M,56448.2,SNID,0.01
634,SN2013df,56463.32,14.85,2014MNRAS.445.1647M,56448.2,SNID,0.05
635,SN2013df,56463.3258,14.834000000000001,2014Ap&SS.354...89B,56448.2,SNID,0.059000000000000004
636,SN2013df,56463.38,14.77,2014MNRAS.445.1647M,56448.2,SNID,0.11
637,SN2013df,56465.42,14.63,2014MNRAS.445.1647M,56448.2,SNID,0.01
638,SN2013df,56465.69,14.618,2014Ap&SS.354...89B,56448.2,SNID,0.06
639,SN2013df,56465.69,14.65,2014MNRAS.445.1647M,56448.2,SNID,0.05
640,SN2013df,56465.92,14.61,2014MNRAS.445.1647M,56448.2,SNID,0.03
641,SN2013df,56466.92,14.65,2014MNRAS.445.1647M,56448.2,SNID,0.06
642,SN2013df,56467.2978,14.532,2014Ap&SS.354...89B,56448.2,SNID,0.066
643,SN2013df,56467.47,14.55,2014MNRAS.445.1647M,56448.2,SNID,0.06
644,SN2013df,56467.92,14.57,2014MNRAS.445.1647M,56448.2,SNID,0.04
645,SN2013df,56467.92,14.67,2014MNRAS.445.1647M,56448.2,SNID,0.08
646,SN2013df,56468.92,14.57,2014MNRAS.445.1647M,56448.2,SNID,0.04
647,SN2013df,56469.06,14.63,2014MNRAS.445.1647M,56448.2,SNID,0.05
648,SN2013df,56469.0664,14.633,2014Ap&SS.354...89B,56448.2,SNID,0.059000000000000004
649,SN2013df,56469.92,14.55,2014MNRAS.445.1647M,56448.2,SNID,0.03
650,SN2013df,56471.94,14.55,2014MNRAS.445.1647M,56448.2,SNID,0.02
651,SN2013df,56472.92,14.62,2014MNRAS.445.1647M,56448.2,SNID,0.03
652,SN2013df,56473.79,14.76,2014MNRAS.445.1647M,56448.2,SNID,0.05
653,SN2013df,56473.7904,14.769,2014Ap&SS.354...89B,56448.2,SNID,0.059000000000000004
654,SN2013df,56473.92,14.68,2014MNRAS.445.1647M,56448.2,SNID,0.03
655,SN2013df,56475.4084,14.908,2014Ap&SS.354...89B,56448.2,SNID,0.059000000000000004
656,SN2013df,56475.41,14.94,2014MNRAS.445.1647M,56448.2,SNID,0.05
657,SN2013df,56476.92,15.02,2014MNRAS.445.1647M,56448.2,SNID,0.04
658,SN2013df,56477.63,15.11,2014MNRAS.445.1647M,56448.2,SNID,0.06
659,SN2013df,56477.6318,15.081,2014Ap&SS.354...89B,56448.2,SNID,0.065
660,SN2013df,56477.92,15.15,2014MNRAS.445.1647M,56448.2,SNID,0.05
661,SN2013df,56478.92,15.23,2014MNRAS.445.1647M,56448.2,SNID,0.04
662,SN2013df,56479.26,15.35,2014MNRAS.445.1647M,56448.2,SNID,0.06
663,SN2013df,56479.2657,15.308,2014Ap&SS.354...89B,56448.2,SNID,0.066
664,SN2013df,56479.92,15.34,2014MNRAS.445.1647M,56448.2,SNID,0.06
665,SN2013df,56480.08,15.43,2014MNRAS.445.1647M,56448.2,SNID,0.06
666,SN2013df,56480.92,15.43,2014MNRAS.445.1647M,56448.2,SNID,0.1
667,SN2013df,56481.26,15.52,2014MNRAS.445.1647M,56448.2,SNID,0.06
668,SN2013df,56481.2651,15.459000000000001,2014Ap&SS.354...89B,56448.2,SNID,0.069
669,SN2013df,56482.08,15.52,2014MNRAS.445.1647M,56448.2,SNID,0.2
670,SN2013df,56483.7174,15.765,2014Ap&SS.354...89B,56448.2,SNID,0.09699999999999999
671,SN2013df,56483.75,15.84,2014MNRAS.445.1647M,56448.2,SNID,0.09
672,SN2013df,56485.83,15.73,2014MNRAS.445.1647M,56448.2,SNID,0.08
673,SN2013df,56485.8345,15.698,2014Ap&SS.354...89B,56448.2,SNID,0.084
674,SN2013df,56487.1381,15.710999999999999,2014Ap&SS.354...89B,56448.2,SNID,0.076
675,SN2013df,56487.14,15.79,2014MNRAS.445.1647M,56448.2,SNID,0.07
676,SN2013df,56488.08,15.8,2014MNRAS.445.1647M,56448.2,SNID,0.22
677,SN2013df,56489.25,16.18,2014MNRAS.445.1647M,56448.2,SNID,0.11
678,SN2013df,56489.2547,16.048,2014Ap&SS.354...89B,56448.2,SNID,0.105
679,SN2013df,56491.88,15.99,2014MNRAS.445.1647M,56448.2,SNID,0.03
680,SN2013df,56493.43,16.03,2014MNRAS.445.1647M,56448.2,SNID,0.09
681,SN2013df,56495.44,16.05,2014MNRAS.445.1647M,56448.2,SNID,0.04
682,SN2013df,56495.92,16.13,2014MNRAS.445.1647M,56448.2,SNID,0.07
683,SN2013df,56496.18,16.19,2014MNRAS.445.1647M,56448.2,SNID,0.06
684,SN2013df,56496.1835,16.1,2014Ap&SS.354...89B,56448.2,SNID,0.07
685,SN2013df,56497.9,16.13,2014MNRAS.445.1647M,56448.2,SNID,0.11
686,SN2013df,56500.5291,16.112000000000002,2014Ap&SS.354...89B,56448.2,SNID,0.105
687,SN2013df,56500.53,16.23,2014MNRAS.445.1647M,56448.2,SNID,0.11
688,SN2013df,56502.9,16.27,2014MNRAS.445.1647M,56448.2,SNID,0.04
689,SN2013df,56504.23,16.38,2014MNRAS.445.1647M,56448.2,SNID,0.07
690,SN2013df,56504.2354,16.291,2014Ap&SS.354...89B,56448.2,SNID,0.073
691,SN2013df,56508.9337,15.937000000000001,2014Ap&SS.354...89B,56448.2,SNID,0.142
692,SN2013df,56510.5099,16.392,2014Ap&SS.354...89B,56448.2,SNID,0.075
693,SN2013df,56510.51,16.52,2014MNRAS.445.1647M,56448.2,SNID,0.07
694,SN2006el,53962.3,20.33,2011ApJ...741...97D,53959.0,SNID-error,
695,SN2006el,53963.4,19.75,2011ApJ...741...97D,53959.0,SNID-error,0.09
696,SN2006el,53964.2,19.83,2011ApJ...741...97D,53959.0,SNID-error,0.09
697,SN2006el,53965.1,19.87,2011ApJ...741...97D,53959.0,SNID-error,0.09
698,SN2006el,53966.1,19.44,2011ApJ...741...97D,53959.0,SNID-error,0.07
699,SN2006el,53967.1,19.37,2011ApJ...741...97D,53959.0,SNID-error,0.06
700,SN2006el,53968.2,19.07,2011ApJ...741...97D,53959.0,SNID-error,0.06
701,SN2006el,53969.1,18.83,2011ApJ...741...97D,53959.0,SNID-error,0.05
702,SN2006el,53970.3,18.56,2011ApJ...741...97D,53959.0,SNID-error,0.05
703,SN2006el,53972.4,18.28,2011ApJ...741...97D,53959.0,SNID-error,0.03
704,SN2006el,53973.3,18.18,2011ApJ...741...97D,53959.0,SNID-error,0.03
705,SN2006el,53974.2,18.1,2011ApJ...741...97D,53959.0,SNID-error,0.03
706,SN2006el,53975.2,17.98,2011ApJ...741...97D,53959.0,SNID-error,0.03
707,SN2006el,53976.2,17.85,2011ApJ...741...97D,53959.0,SNID-error,0.03
708,SN2006el,53977.2,17.82,2011ApJ...741...97D,53959.0,SNID-error,0.03
709,SN2006el,53978.2,17.78,2011ApJ...741...97D,53959.0,SNID-error,0.03
710,SN2006el,53984.46789,17.573,2014ApJS..213...19B,53959.0,SNID-error,0.028999999999999998
711,SN2006el,53987.3547,17.604,2014ApJS..213...19B,53959.0,SNID-error,0.027000000000000003
712,SN2006el,53989.4001,17.779,2014ApJS..213...19B,53959.0,SNID-error,0.035
713,SN2006el,53990.2904,17.762,2014ApJS..213...19B,53959.0,SNID-error,0.03
714,SN2006el,53991.38517,17.9,2014ApJS..213...19B,53959.0,SNID-error,0.031
715,SN2006el,53992.202789999996,17.902,2014ApJS..213...19B,53959.0,SNID-error,0.025
716,SN2006el,53994.28012,18.081,2014ApJS..213...19B,53959.0,SNID-error,0.026000000000000002
717,SN2006el,54000.33162999999,18.448,2014ApJS..213...19B,53959.0,SNID-error,0.035
718,SN2006el,54002.35094,18.593,2014ApJS..213...19B,53959.0,SNID-error,0.035
719,SN2006el,54006.39986000001,18.840999999999998,2014ApJS..213...19B,53959.0,SNID-error,0.0
720,SN2006el,54007.18996,18.934,2014ApJS..213...19B,53959.0,SNID-error,0.051
721,SN2006el,54008.3,18.68,2011ApJ...741...97D,53959.0,SNID-error,0.05
722,SN2006el,54009.25979,18.916,2014ApJS..213...19B,53959.0,SNID-error,0.048
723,SN2006el,54011.16891,18.945999999999998,2014ApJS..213...19B,53959.0,SNID-error,0.053
724,SN2006el,54012.179560000004,19.076,2014ApJS..213...19B,53959.0,SNID-error,0.067
725,SN2006el,54019.2171,19.245,2014ApJS..213...19B,53959.0,SNID-error,0.067
726,SN2006el,54021.19751000001,19.312,2014ApJS..213...19B,53959.0,SNID-error,0.0
